animeID,name,source,producers,genre,studio,episodes,airing,rank,popularity,members,favorites,reviewers,Animation_score
11389,Happy Kappy Recap,Unknown,Shogakukan Music & Digital Entertainment,Comedy,,1,FALSE,9290,11639,246,0,87,5.31
11405,Skyers 5,Unknown,Tele-Cartoon Japan,Action,,12,FALSE,12960,11876,224,0,30,6.13
11411,Hell Target,Unknown,,Space,,1,FALSE,9867,8685,1082,6,460,4.86
11421,Iruka to Shounen,Unknown,,Adventure,Eiken,13,FALSE,11349,12255,193,0,38,4.92
11433,Ano Natsu de Matteru,Original,Geneon Universal Entertainment,Comedy,J.C.Staff,12,FALSE,1304,351,236124,1663,116040,7.62
11441,Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,Manga,Aniplex,Action,Studio Deen,2,FALSE,3052,3058,17940,32,8353,7.16
11445,UFO Princess Valkyrie: Recap,Manga,Media Factory,Comedy,TNK,1,FALSE,6266,8754,1044,0,327,6.39
11447,Yuureisen,Book,,Supernatural,,1,FALSE,8671,8755,1045,1,490,5.63
11457,Chibi☆Devi!,Manga,Shogakukan Productions,Fantasy,SynergySP,75,FALSE,4198,3912,10390,45,3106,6.85
11471,Dororo Pilot,Unknown,,Action,Mushi Production,1,FALSE,8030,8909,983,1,337,5.88
11483,Redline Pilot,Original,,Cars,Madhouse,1,FALSE,4577,5123,5349,4,2333,6.77
11487,Sekiranun Graffiti,Unknown,,Music,Studio Deen,1,FALSE,3609,5202,5127,13,3190,7.02
11491,Recorder to Randoseru Do♪,4-koma manga,Takeshobo,Comedy,Seven,13,FALSE,4640,2024,37575,20,18881,6.76
11497,Sore Ike! Zukkoke Sannin-gumi,Novel,TV Tokyo,Comedy,Nippon Animation,26,FALSE,13052,12826,160,0,20,6.55
11499,Sankarea,Manga,Lantis,Comedy,Studio Deen,12,FALSE,1781,208,336462,1649,180125,7.47
11505,Kiss Dum: Omokage,Original,Bandai Visual,Mecha,Satelight,1,FALSE,7297,9314,779,1,233,6.13
11507,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,Unknown,,Music,Manglobe,1,FALSE,5258,4208,8692,7,3981,6.62
11511,Evidence,Unknown,,Music,,1,FALSE,8775,8757,1041,0,591,5.57
11521,Hello Kitty: Ringo no Mori no Fantasy,Unknown,Sanrio,Comedy,Asahi Production,13,FALSE,7764,10977,341,0,94,5.98
11525,Mamimume★Mogacho,Unknown,TV Tokyo,Kids,,13,FALSE,11926,12782,162,0,22,5.68
11531,UN-GO: Inga-ron,Novel,,Mystery,Bones,1,FALSE,1199,2356,29037,26,15212,7.67
11533,Momotarou Densetsu,Game,TV Tokyo,Adventure,Knack Productions,51,FALSE,12091,11490,266,0,40,6.4
11537,Yamatarou Kaeru,Manga,,Kids,Tezuka Productions,1,FALSE,7059,10051,534,0,260,6.2
11541,Ad Lib Anime Kenkyuujo,Original,,Comedy,,38,FALSE,7879,9233,813,2,62,5.93
11543,Hate You,Unknown,,Action,,1,FALSE,7735,7834,1606,3,1049,5.99
11545,Happyakuyachou Hyouri Kewaishi,Unknown,TBS,Historical,Shin-Ei Animation,16,FALSE,11105,11318,290,3,30,5.9
11547,Sengoku☆Paradise Kiwami,Unknown,TV Tokyo,Action,Milky Cartoon,26,FALSE,7172,5669,4152,2,633,6.17
11553,Toradora!: Bentou no Gokui,Light novel,,Slice of Life,J.C.Staff,1,FALSE,1653,972,99863,87,58656,7.51
11561,Sougen no Ko Tenguri,Original,,Adventure,Shin-Ei Animation,1,FALSE,7554,9653,650,1,299,6.06
11569,Precure All Stars DX the Dance Live♥: Miracle Dance Stage e Youkoso,Original,,Fantasy,Toei Animation,1,FALSE,3050,7939,1522,2,496,7.16
11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,Visual novel,Frontier Works,Sci-Fi,White Fox,1,FALSE,84,236,317615,1639,187373,8.56
11579,Jubilee,Unknown,Yamamura Animation,Dementia,,1,FALSE,9548,9602,671,1,385,5.15
11583,Kami nomi zo Shiru Sekai: Natsu-iro Surprise,Unknown,,Music,Manglobe,1,FALSE,5307,4503,7379,5,3687,6.61
11589,Puu-Neko Shougekijou,Unknown,,Comedy,,11,FALSE,12641,11478,267,0,37,5.49
11593,Ganbare! Bokura no Hit and Run,Unknown,,School,Nippon Animation,1,FALSE,10940,12607,172,0,22,5.73
11595,Perman (1983),Unknown,TV Asahi,Kids,Shin-Ei Animation,526,FALSE,6527,9079,885,10,408,6.33
11597,Nisemonogatari,Light novel,Aniplex,Mystery,Shaft,11,FALSE,323,151,401291,2839,238164,8.2
11609,"Sono Toki, Shimakou ga Ugoita!",Unknown,,Comedy,DLE,11,FALSE,12979,11961,218,0,31,5.32
11611,Shuukan Shimakou Special,Unknown,,Comedy,,1,FALSE,12951,12630,170,0,36,5
11615,Morita-san wa Mukuchi. 2,4-koma manga,DAX Production,Comedy,Seven,13,FALSE,4774,3899,10445,4,5823,6.73
11617,High School DxD,Light novel,Genco,Comedy,TNK,12,FALSE,1430,59,654148,13958,409490,7.58
11625,Donbe Monogatari,Unknown,,Kids,Eiken,1,FALSE,10781,12593,173,0,33,5.79
11633,Blood Lad,Manga,Kadokawa Shoten,Action,"""Brains Base""",10,FALSE,1687,170,375070,1535,200963,7.49
11635,Sacred Seven: Shirogane no Tsubasa,Unknown,,Action,Sunrise,1,FALSE,4528,5328,4852,3,1381,6.78
11659,Pink Mizu Dorobou Ame Dorobou,Manga,,Action,Toei Animation,1,FALSE,9056,9308,785,0,228,5.44
11661,Robo to Shoujo (Kari),Unknown,,Action,,9,FALSE,8645,8197,1363,1,565,5.64
11663,Hakuouki OVA,Visual novel,,Action,Studio Deen,2,FALSE,1394,3968,10026,21,3579,7.59
11665,Natsume Yuujinchou Shi,Manga,TV Tokyo,Slice of Life,"""Brains Base""",13,FALSE,45,656,144010,1465,66778,8.71
11673,Hal no Fue,Unknown,,Kids,TMS Entertainment,1,FALSE,11073,11432,269,0,24,6.13
11679,Chainsaw Maid,Original,Pony Canyon,Comedy,,1,FALSE,9694,6007,3591,3,2416,5.03
11681,Tetsu no Ko Kanahiru,Unknown,Higa Brothers Production,Fantasy,,1,FALSE,13221,13600,123,0,12,6.5
11685,Takarajima Memorial: Yuunagi to Yobareta Otoko,Novel,,Adventure,Madhouse,1,FALSE,5281,9171,838,0,369,6.62
11687,Pussycat,Original,,Fantasy,,1,FALSE,10179,6235,3252,3,2231,4.2
11689,CCW: Crazy Clay Wrestling,Original,,Sports,,1,FALSE,10261,7876,1571,4,1095,3.43
11691,Bloody Date,Original,,Horror,,1,FALSE,10166,6677,2717,1,1778,4.29
11693,Match Uri no Shoujo,Book,Gakken Eigakyoku,Drama,Toei Animation,1,FALSE,7342,11044,331,0,121,6.12
11695,Ultraman Graffiti,Other,,Action,,6,FALSE,8236,11531,261,0,54,5.81
11697,Area no Kishi,Manga,TV Asahi,Comedy,Shin-Ei Animation,37,FALSE,2374,1687,49483,221,23143,7.32
11699,Yurumates wa?,Unknown,Indeprox,Comedy,,1,FALSE,6538,7314,2041,0,961,6.33
11701,Another: The Other - Inga,Novel,,Horror,P.A. Works,1,FALSE,1949,807,119703,126,73621,7.42
11703,Code:Breaker,Manga,Bandai Visual,Action,Kinema Citrus,13,FALSE,3833,459,195173,526,97426,6.95
11705,Dragon Age: Blood Mage no Seisen,Game,,Action,Oxybot,1,FALSE,7112,4416,7758,9,3607,6.18
11711,Me wo Samase Toragorou,Unknown,N&G Production,Kids,,1,FALSE,11981,13868,108,1,16,5.44
11713,Suisenzuki no Yokka,Unknown,N&G Production,Fantasy,,1,FALSE,13094,13334,135,0,16,6.81
11715,Kamisama Dolls Specials,Manga,,Comedy,"""Brains Base""",6,FALSE,7818,4988,5737,1,2400,5.96
11717,Hoshi no Kirby: Pilot,Game,CBC,Adventure,,1,FALSE,8405,8274,1311,5,619,5.73
11729,Space Neko Theater,Unknown,Space Neko,Comedy,,1,FALSE,9277,9460,726,0,418,5.32
11731,Chi-Sui Maru Specials,Unknown,,Comedy,,2,FALSE,10602,13159,143,0,20,4.95
11733,Chi-Sui Maru 2nd Season,Unknown,,Comedy,,34,FALSE,10601,12295,190,0,20,4.7
11735,Coluboccoro,Original,,Sci-Fi,Kenji Studio,1,FALSE,8479,7951,1513,1,737,5.7
11737,Ao no Exorcist Movie,Manga,Aniplex,Action,A-1 Pictures,1,FALSE,907,598,157974,317,84152,7.79
11739,Kimi to Boku. 2,Manga,TV Tokyo,Comedy,J.C.Staff,13,FALSE,491,1509,58265,317,29134,8.06
11741,Fate/Zero 2nd Season,Novel,Aniplex,Action,ufotable,12,FALSE,62,84,553071,11898,344208,8.64
11743,Toaru Majutsu no Index Movie: Endymion no Kiseki,Original,Geneon Universal Entertainment,Action,J.C.Staff,1,FALSE,1296,1201,77717,137,39522,7.63
11751,Senki Zesshou Symphogear,Original,Aniplex,Action,Satelight,13,FALSE,3412,1344,68657,776,26443,7.07
11755,009 Re:Cyborg,Unknown,Nippon Television Network,Action,Production I.G,1,FALSE,5097,3760,11319,13,4617,6.65
11757,Sword Art Online,Light novel,Aniplex,Action,A-1 Pictures,25,FALSE,1440,3,1442099,53268,1007035,7.58
11759,Accel World,Light novel,Genco,Action,Sunrise,24,FALSE,1657,109,469283,3810,252895,7.5
11761,Medaka Box,Manga,TV Tokyo,Action,Gainax,12,FALSE,3044,586,159927,352,71196,7.16
11763,Sekai de Ichiban Tsuyoku Naritai!,Manga,Movic,Action,Arms,12,FALSE,7931,2116,34688,59,10850,5.92
11767,Justeen,Unknown,AIC,Action,,1,FALSE,11417,9638,656,0,49,5.29
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,Manga,Lantis,Comedy,LMD,12,FALSE,6803,2758,22040,28,9120,6.26
11771,Kuroko no Basket,Manga,Bandai Visual,Comedy,Production I.G,25,FALSE,212,88,534177,16005,315061,8.34
11773,To Heart 2: Dungeon Travelers,Game,Chaos Project,Adventure,,2,FALSE,6351,6273,3209,2,1055,6.37
11777,Lupin III: Chi no Kokuin - Eien no Mermaid,Unknown,,Action,Telecom Animation Film,1,FALSE,2512,5638,4214,1,1857,7.29
11783,Dog Days',Original,Aniplex,Action,Seven Arcs,13,FALSE,2725,1259,73791,146,38713,7.23
11785,Haiyore! Nyaruko-san,Light novel,TV Tokyo,Sci-Fi,Xebec,12,FALSE,2944,386,222505,1050,98549,7.18
11787,Toriko: Barbarian Ivy wo Hokaku Seyo!,Unknown,,Action,,1,FALSE,4735,7175,2169,1,521,6.74
11789,Wish Me Mell,Unknown,Sanrio,Fantasy,,2,FALSE,8518,11245,297,1,122,5.69
11791,Sore Ike! Anpanman: Ruby no Negai,Unknown,,Comedy,,1,FALSE,6651,11520,261,1,80,6.3
11793,"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode",Original,,Comedy,TYO Animations,1,FALSE,1942,4680,6706,4,3026,7.43
11795,Forsaken,Music,,Music,Gonzo,1,FALSE,8266,9218,821,1,482,5.79
11799,Midori no Neko,Manga,,Mystery,Tezuka Productions,1,FALSE,9002,9186,833,0,398,5.46
11809,gdgd Fairies,Original,Strawberry Meets Pictures,Comedy,,12,FALSE,3837,6146,3384,37,1232,6.95
11813,Shijou Saikyou no Deshi Kenichi OVA,Manga,,Action,"""Brains Base""",11,FALSE,560,2083,35859,80,17452,8.01
11829,Manga Mitokoumon,Unknown,Knack Animation,Historical,,46,FALSE,4570,11056,330,1,82,6.77
11835,Qin Shi Ming Yue: Zhu Zi Bai Jia,Novel,,Action,Sparkly Key Animation Studio,34,FALSE,2361,9392,754,5,159,7.33
11837,Zetman,Manga,TV Asahi,Action,TMS Entertainment,13,FALSE,3795,1044,90313,218,43315,6.97
11841,Qin Shi Ming Yue: Ye Jin Tianming,Novel,,Action,Sparkly Key Animation Studio,18,FALSE,3212,9495,707,4,175,7.12
11843,Danshi Koukousei no Nichijou,Web manga,TV Tokyo,Slice of Life,Sunrise,12,FALSE,213,145,415208,8857,210653,8.33
11853,Pokemon: Pikachu no Summer Bridge Story,Unknown,,Adventure,OLM,1,FALSE,6296,6096,3456,0,1119,6.38
11857,Judo Sanka,Unknown,Tokyo Movie Shinsha,Sports,,27,FALSE,11408,11645,246,0,31,6.52
11859,Queen's Blade: Rebellion,Other,Genco,Action,Arms,12,FALSE,6033,2353,29082,49,9515,6.44
11867,Cipher,Manga,Victor Entertainment,Drama,Magic Bus,1,FALSE,9810,5640,4221,38,1807,4.92
11869,Bloody Night,Original,,Horror,,1,FALSE,10215,7404,1963,2,1243,3.94
11873,Oraa Guzura Dado (1987),Unknown,,Comedy,Tatsunoko Production,44,FALSE,6602,11277,294,0,98,6.31
11883,Nendo no Tatakai 2,Original,,Comedy,,1,FALSE,10271,8060,1443,1,1001,3.23
11887,Kokoro Connect,Light novel,Starchild Records,Slice of Life,Silver Link.,13,FALSE,658,127,442161,5919,230116,7.93
11889,The iDOLM@STER: 765 Pro to Iu Monogatari,Game,Aniplex,Music,A-1 Pictures,1,FALSE,1586,3123,17192,13,8780,7.53
11897,Nendo no Tatakai,Original,,Comedy,,1,FALSE,10276,7777,1649,2,1134,3.12
11911,Pretty Rhythm: Aurora Dream - Prism Shougekijou,Game,,Comedy,Tatsunoko Production,51,FALSE,3966,7655,1746,6,479,6.92
11915,Within the Bloody Woods,Original,,Horror,,2,FALSE,10265,7766,1653,0,1105,3.36
11917,Major: World Series,Manga,,Comedy,SynergySP,2,FALSE,141,2809,21234,76,12211,8.44
11919,Zoku Attacker You! Kin Medal e no Michi,Unknown,Knack Productions,Sports,,52,FALSE,6832,9835,593,2,186,6.26
11933,Oda Nobuna no Yabou,Light novel,Pony Canyon,Comedy,Madhouse,12,FALSE,1371,465,193532,1028,97824,7.6
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,Original,Aniplex,Psychological,Shaft,1,FALSE,282,776,124354,394,64472,8.26
11979,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,Original,Aniplex,Drama,Shaft,1,FALSE,148,781,123578,433,62909,8.43
11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,Original,Aniplex,Mystery,Shaft,1,FALSE,131,416,208482,5275,123238,8.46
11995,Guilstein,Unknown,ACC Production,Action,,1,FALSE,8033,10378,455,1,54,5.88
12001,One Piece 3D: Gekisou! Trap Coaster,Manga,,Action,Toei Animation,1,FALSE,2709,3490,13671,31,4741,7.24
12005,What's Michael?,Manga,Kitty Films,Comedy,,1,FALSE,7635,10276,482,0,163,6.03
12015,Tiger & Bunny Movie 1: The Beginning,Unknown,Tohokushinsha Film Corporation,Action,Sunrise,1,FALSE,1717,3087,17554,9,7379,7.49
12017,Tiger & Bunny Movie 2: The Rising,Original,,Action,Sunrise,1,FALSE,692,2967,19005,34,7147,7.91
12021,Poyopoyo Kansatsu Nikki,4-koma manga,DAX Production,Slice of Life,Studio Deen,52,FALSE,998,3183,16485,132,6682,7.75
12027,Anne no Nikki: Anne Frank Monogatari,Unknown,,Drama,Nippon Animation,1,FALSE,5973,9945,562,1,115,6.45
12029,Uchuu Senkan Yamato 2199,Original,Production I.G,Action,Xebec,26,FALSE,147,1303,70771,1315,23521,8.44
12031,Kingdom,Manga,NHK,Action,Studio Pierrot,38,FALSE,357,1101,84695,775,28742,8.17
12035,Dwaejiui Wang,Unknown,Studio Dadashow,Drama,,1,FALSE,3836,5613,4257,20,1464,6.95
12037,What's Michael? 2,Manga,,Comedy,J.C.Staff,1,FALSE,7248,11545,260,0,86,6.15
12039,What's Michael? (TV),Manga,Studio Jack,Comedy,Daume,45,FALSE,13489,10730,385,0,42,7.1
12049,Fairy Tail Movie 1: Houou no Miko,Manga,TV Tokyo,Action,Satelight,1,FALSE,1337,810,119366,432,69107,7.61
12053,Mardock Scramble: The Third Exhaust,Novel,Aniplex,Action,GoHands,1,FALSE,1608,2430,27363,54,13624,7.52
12065,Queen's Blade OVA Specials,Other,Genco,Action,Arms,2,FALSE,7126,4540,7213,4,2632,6.18
12067,Rurouni Kenshin Special,Manga,SME Visual Works,Action,Studio Deen,1,FALSE,1932,3626,12443,35,5785,7.43
12069,Hajime no Ippo: Boxer no Kobushi,Manga,VAP,Comedy,Madhouse,1,FALSE,335,2349,29208,55,17386,8.19
12079,Black★Rock Shooter,Other,,Action,,1,FALSE,2889,1616,52371,350,26092,7.19
12101,Mahou Shoujo Lyrical Nanoha: Lyrical Toy Box,Unknown,,Magic,,1,FALSE,8178,7006,2349,4,888,5.83
12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,Manga,Yahoo! Japan,Action,Studio 4°C,1,FALSE,503,913,108422,410,70215,8.04
12115,Berserk: Ougon Jidai-hen III - Kourin,Manga,Yahoo! Japan,Action,Studio 4°C,1,FALSE,257,883,110805,819,69276,8.29
12117,Detective Conan Movie 16: The Eleventh Striker,Manga,,Adventure,TMS Entertainment,1,FALSE,814,2692,22942,22,13318,7.84
12119,Natsu-iro Kiseki,Original,Aniplex,School,Sunrise,12,FALSE,3521,2164,33493,71,11741,7.04
12121,Towa no Kizuna,Unknown,,Music,,1,FALSE,7322,6462,2977,2,1609,6.13
12123,Yurumates 3D,4-koma manga,DAX Production,Slice of Life,C2C,13,FALSE,6500,4740,6515,5,3139,6.34
12131,30-sai no Hoken Taiiku Specials,Unknown,,Ecchi,Gathering,3,FALSE,6660,5518,4452,2,1293,6.29
12133,Sekaikei Sekai Ron,Unknown,,Sci-Fi,,1,FALSE,8180,9217,825,2,319,5.83
12135,Ra/Radio Noise*Planet,Original,,Adventure,,1,FALSE,7901,9415,743,0,334,5.93
12137,Robotica*Robotics,Unknown,CoMix Wave Films,Slice of Life,,1,FALSE,3642,4059,9514,50,4572,7.01
12139,Wanpaku Tanteidan,Unknown,Mushi Production,Action,,35,FALSE,13455,10985,342,0,28,6.46
12141,Kaze no Matasaburou,Unknown,Konami,Slice of Life,Madhouse,1,FALSE,7921,9578,675,0,237,5.92
12145,Backkom,Original,,Comedy,RG Animation Studios,52,FALSE,7811,8821,1013,2,476,5.96
12149,AKB0048,Original,Starchild Records,Music,Satelight,13,FALSE,1723,1744,46872,617,20764,7.48
12157,Busou Chuugakusei: Basket Army,Manga,Enterbrain,Action,Asread,5,FALSE,8163,5119,5358,2,2033,5.83
12163,Ginga Tetsudou 999: Hoshizora wa Time Machine,Unknown,,Drama,Toei Animation,1,FALSE,4281,9765,614,0,103,6.83
12165,Niji no Kanata e! Shoujo Diana Monogatari,Unknown,,Historical,,1,FALSE,12251,11775,234,0,34,5.79
12175,Koi to Senkyo to Chocolate,Visual novel,Aniplex,Drama,AIC Build,12,FALSE,2786,718,133586,335,60438,7.22
12181,Nihon Omoshiro Mukashibanashi,Unknown,Crossphere,Comedy,,12,FALSE,12249,12054,209,1,27,6.3
12185,Mameushi-kun,Picture book,Sotsu,Comedy,TMS Entertainment,52,FALSE,11924,13456,129,0,15,6.27
12187,Carnival Phantasm EX Season,Unknown,Notes,Comedy,Lerche,1,FALSE,1566,2250,31407,9,18434,7.53
12189,Hyouka,Novel,Lantis,Mystery,Kyoto Animation,22,FALSE,377,72,592822,13577,268393,8.15
12191,Smile Precure!,Original,Saban Brands,Action,Toei Animation,48,FALSE,2917,3220,16189,220,5493,7.19
12221,Precure All Stars Movie New Stage: Mirai no Tomodachi,Original,Marvelous AQL,Fantasy,Toei Animation,1,FALSE,2872,6099,3456,3,1531,7.2
12223,s.CRY.ed Alteration II: Quan,Unknown,,Action,Sunrise,1,FALSE,3788,6353,3122,2,713,6.97
12225,Galaxy Angel S,Unknown,Bandai Visual,Sci-Fi,Madhouse,1,FALSE,3630,7867,1579,2,565,7.01
12231,Dragon Ball: Episode of Bardock,Manga,,Action,Toei Animation,1,FALSE,2380,1672,50092,37,31132,7.32
12237,Koi-ken!: Watashitachi Anime ni Nacchatta!,Manga,,Ecchi,Marvy Jack,12,FALSE,8113,5723,4055,4,1147,5.85
12243,Game Center Arashi,Unknown,Studio Jack,Comedy,Shin-Ei Animation,26,FALSE,10930,11352,285,1,38,6
12255,Carnival Phantasm: Illya-jou,Unknown,Notes,Parody,Lerche,1,FALSE,3628,2552,25173,10,15296,7.01
12259,Mikeneko Holmes no Yuurei Joushu,Unknown,AIC,Comedy,,1,FALSE,12023,12495,179,0,26,6.15
12267,Takara-sagashi,Picture book,,Adventure,Studio Ghibli,1,FALSE,5422,8991,922,0,119,6.59
12279,Kinnikuman II Sei: Muscle Ninjin Soudatsu sen! Choujin Daisensou,Unknown,,Action,Toei Animation,1,FALSE,4429,9447,729,0,203,6.8
12281,Rinne no Lagrange Season 2,Original,Production I.G,Action,Xebec,12,FALSE,3571,2720,22542,13,10219,7.03
12291,Acchi Kocchi (TV),4-koma manga,Pony Canyon,Slice of Life,AIC,12,FALSE,1355,471,192568,1940,88422,7.6
12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,Light novel,Lantis,Comedy,Diomedea,13,FALSE,2608,376,226074,1101,125692,7.26
12295,Tobacco to Hai,Unknown,Mushi Production,Adventure,,1,FALSE,9152,9855,590,0,277,5.4
12317,Upotte!!,Manga,DAX Production,Action,Xebec,10,FALSE,5507,1556,55445,143,24299,6.57
12321,Thermae Romae,Manga,Dentsu,Comedy,Gonzo,3,FALSE,3338,3141,17007,21,8730,7.09
12337,Soukou Kihei Votoms Recaps,Unknown,,Action,Sunrise,4,FALSE,5883,10034,539,0,99,6.48
12341,Trip Trek,Unknown,,Adventure,Manglobe,4,FALSE,9648,11897,222,0,69,5.08
12343,Dirty Pair Flash 2,Light novel,VAP,Action,Sunrise,5,FALSE,4708,7073,2273,3,869,6.74
12347,Dirty Pair Flash 3,Light novel,VAP,Action,Sunrise,5,FALSE,5158,7242,2108,1,788,6.64
12351,eX-Driver the Movie Specials,Unknown,Bandai Visual,Comedy,,3,FALSE,6146,9535,694,0,215,6.41
12355,Ookami Kodomo no Ame to Yuki,Original,Madhouse,Fantasy,Studio Chizu,1,FALSE,35,149,404379,7779,229791,8.75
12359,Pecola,Unknown,Yomiko Advertising,Kids,,26,FALSE,8013,11724,239,0,75,5.89
12361,Track City,Unknown,,Action,SBS TV Production,26,FALSE,6353,9594,674,2,247,6.37
12365,Bakuman. 3rd Season,Manga,NHK,Comedy,J.C.Staff,25,FALSE,56,442,200404,2283,117486,8.65
12367,Shining Hearts: Shiawase no Pan,Game,Avex Entertainment,Action,Production I.G,12,FALSE,7130,2187,33040,33,12685,6.18
12371,Bosco no Mori no Nakama-tachi,Unknown,,Adventure,,1,FALSE,10528,12739,164,0,33,5.85
12391,Mouretsu Atarou (1990),Manga,TV Asahi,Comedy,Toei Animation,34,FALSE,12121,12347,188,0,18,6.39
12393,Oyako Club,Original,Fuji TV,Slice of Life,Eiken,1818,FALSE,7695,10675,395,0,132,6.01
12399,Touyama Sakura Uchuu Chou: Yatsu no Na wa Gold,Unknown,,Action,Toei Animation,1,FALSE,8844,11019,334,0,90,5.54
12401,The Gakuen Choujo-tai,Novel,,Action,Magic Bus,1,FALSE,8730,10706,389,0,86,5.6
12403,Yuru Yuri♪♪,Manga,Sotsu,Slice of Life,Doga Kobo,12,FALSE,693,816,118559,804,68366,7.91
12411,UN-GO: Inga Nikki,Original,,Parody,Bones,10,FALSE,6984,4935,5916,2,2296,6.22
12413,Jormungand,Manga,Geneon Universal Entertainment,Action,White Fox,12,FALSE,673,439,201356,2001,91315,7.92
12419,Guilty Crown Kiseki: Reassortment,Original,,Action,Production I.G,1,FALSE,2728,2420,27505,46,11817,7.23
12429,Last Exile: Ginyoku no Fam Recaps,Unknown,,Action,Gonzo,2,FALSE,5712,5132,5321,1,2280,6.52
12431,Uchuu Kyoudai,Manga,Aniplex,Comedy,A-1 Pictures,99,FALSE,88,909,108761,2679,28840,8.55
12433,Kyokugen Dasshutsu Adv: Zennin Shibou Desu Prologue,Visual novel,,Mystery,Gonzo,1,FALSE,7080,6025,3568,10,1674,6.19
12437,Yuri Seijin Naoko-san (2012),Manga,Aniplex,Comedy,ufotable,1,FALSE,5510,4099,9274,18,4468,6.57
12439,Soukou Kihei Votoms: Vol.1 Stories of the 'A.T. Votoms',Unknown,,Action,Sunrise,1,FALSE,5645,10425,446,0,96,6.54
12441,Soukou Kihei Votoms: Vol.2 Highlights of the 'A.T. Votoms',Unknown,,Action,Sunrise,1,FALSE,5761,10489,433,0,89,6.51
12445,Tasogare Otome x Amnesia,Manga,Square Enix,Horror,Silver Link.,12,FALSE,663,336,244386,3313,118848,7.93
12447,Ben-To Picture Drama,Light novel,AT-X,Comedy,David Production,6,FALSE,7184,4182,8793,3,2978,6.16
12449,Maken-Ki! Specials,Manga,AIC,Ecchi,,6,FALSE,6774,2969,18979,10,8546,6.27
12451,Gattai Robot Atranger,Unknown,AIC,Mecha,,1,FALSE,10958,12453,182,0,23,4.52
12455,Yuu☆Yuu☆Hakusho: Mu Mu Hakusho,Manga,,Comedy,Studio Pierrot,4,FALSE,4868,5106,5400,4,2089,6.71
12461,Hiiro no Kakera,Visual novel,Bandai Visual,Fantasy,Studio Deen,13,FALSE,4141,1242,74993,375,30547,6.87
12467,Nazo no Kanojo X,Manga,Starchild Records,Romance,Hoods Entertainment,13,FALSE,2326,639,147050,1354,71693,7.34
12471,Eureka Seven AO,Manga,Bandai Visual,Action,Bones,24,FALSE,4463,1308,70619,184,30247,6.79
12477,Sakasama no Patema,Original,Directions,Sci-Fi,Studio Rikka,1,FALSE,394,612,153794,964,74767,8.14
12481,Gregory Horror Show: The Second Guest,Original,VAP,Mystery,Milky Cartoon,25,FALSE,4327,8825,1011,6,486,6.82
12483,Gregory Horror Show: The Last Train,Original,VAP,Mystery,Milky Cartoon,26,FALSE,5743,9144,850,5,381,6.51
12485,Gregory Horror Show: The Bloody Karte,Original,VAP,Mystery,Milky Cartoon,12,FALSE,7648,9612,664,1,289,6.02
12487,Kyoukaisenjou no Horizon II,Light novel,Bandai Visual,Action,Sunrise,13,FALSE,1262,1462,61262,329,28067,7.64
12497,Garakuta-doori no Stain: Epilogue,Unknown,,Comedy,,1,FALSE,6466,11567,255,1,99,6.34
12499,Crayon Shin-chan Movie 20: Arashi wo Yobu! Ora to Uchuu no Princess,Manga,,Comedy,Shin-Ei Animation,1,FALSE,4318,8250,1325,1,560,6.82
12501,Ai Mai! Moe Can Change!,Game,Frontier Works,Comedy,,1,FALSE,8751,4945,5863,7,3017,5.58
12503,Mirai Nikki (TV): Ura Mirai Nikki,Manga,,Action,Asread,10,FALSE,5020,1884,42492,80,20999,6.67
12505,C³: Rikan Gakkou Confussion!,Light novel,,Action,Silver Link.,1,FALSE,4272,2708,22720,9,12263,6.83
12521,Tentoumushi no Otomurai,Original,,Music,,1,FALSE,9413,10545,421,1,229,5.24
12529,Time-Patrol Bon: Fujiko F. Fujio Anime Special - SF Adventure,Unknown,,Action,Studio Gallop,1,FALSE,13261,13089,147,0,19,5.95
12531,Sakamichi no Apollon,Manga,Dentsu,Drama,Tezuka Productions,12,FALSE,151,412,210824,4888,101440,8.43
12549,"Dakara Boku wa, H ga Dekinai.",Light novel,Geneon Universal Entertainment,Comedy,feel.,12,FALSE,4241,320,255584,701,133619,6.84
12561,Benkei tai Ushiwaka,Other,,Action,,1,FALSE,9390,9532,694,0,351,5.25
12565,Fate/Prototype,Original,Notes,Action,Lerche,1,FALSE,4137,1383,66398,97,34299,6.87
12569,Himitsu no Akko-chan (Movie),Unknown,,Magic,Toei Animation,1,FALSE,7600,10758,377,0,109,6.04
12579,Itsuka Tenma no Kuro Usagi Picture Drama,Light novel,,Comedy,Zexcs,6,FALSE,6717,5305,4908,0,1369,6.28
12581,Asa made Jugyou Chu!,Manga,Media Factory,Comedy,GoHands,1,FALSE,6837,2122,34515,63,18923,6.25
